movieId,title,year,genres_clean,content,avg_rating,rating_count
4275,Krull,1983,Action Adventure Fantasy Sci-Fi,krull action adventure fantasy,2.9,5.0
4280,"World According to Garp, The",1982,Comedy Drama Romance,world according comedy drama romance,3.5555555555555554,9.0
4291,Nine to Five (a.k.a. 9 to 5),1980,Comedy Crime,nine five comedy crime,2.727272727272727,11.0
4299,"Knight's Tale, A",2001,Action Comedy Romance,action comedy romance,3.341463414634146,41.0
4304,Startup.com,2001,Documentary,documentary,3.6,5.0
4306,Shrek,2001,Adventure Animation Children Comedy Fantasy Romance,shrek adventure animation children comedy fantasy romance,3.8676470588235294,170.0
4308,Moulin Rouge,2001,Drama Musical Romance,moulin rouge drama musical romance,3.590909090909091,55.0
4310,Pearl Harbor,2001,Action Drama Romance War,pearl harbor action drama romance war,2.9651162790697674,43.0
4321,City Slickers,1991,Comedy Western,city slickers comedy western,3.370967741935484,31.0
4322,Eight Men Out,1988,Drama,eight men drama,3.75,10.0
4326,Mississippi Burning,1988,Crime Drama Thriller,mississippi burning crime drama thriller,3.590909090909091,11.0
4327,"Magnificent Seven, The",1960,Adventure Western,magnificent adventure western,3.59375,16.0
4333,Throw Momma from the Train,1987,Comedy Crime,throw momma train comedy crime,3.2,10.0
4334,Yi Yi,2000,Drama,yi yi drama,4.6,5.0
4340,"Animal, The",2001,Comedy,comedy,2.1363636363636362,11.0
4343,Evolution,2001,Comedy Sci-Fi,evolution comedy,3.037037037037037,27.0
4344,Swordfish,2001,Action Crime Drama,swordfish action crime drama,3.1029411764705883,34.0
4349,Catch-22,1970,Comedy War,comedy war,3.75,8.0
4351,Point Break,1991,Action Crime Thriller,point break action crime thriller,3.25,16.0
4356,Gentlemen Prefer Blondes,1953,Comedy Musical Romance,gentlemen prefer blondes comedy musical romance,3.8,5.0
4359,"Seven Year Itch, The",1955,Comedy,seven year comedy,3.375,8.0
4361,Tootsie,1982,Comedy Romance,tootsie comedy romance,3.421875,32.0
4366,Atlantis: The Lost Empire,2001,Adventure Animation Children Fantasy,lost empire adventure animation children fantasy,3.3421052631578947,19.0
4367,Lara Croft: Tomb Raider,2001,Action Adventure,lara tomb raider action adventure,2.9,40.0
4368,Dr. Dolittle 2,2001,Comedy,dolittle comedy,2.3636363636363638,11.0
4369,"Fast and the Furious, The",2001,Action Crime Thriller,fast action crime thriller,3.066666666666667,45.0
4370,A.I. Artificial Intelligence,2001,Adventure Drama Sci-Fi,artificial intelligence adventure drama,3.3392857142857144,56.0
4372,Crazy/Beautiful,2001,Drama Romance,drama romance,3.4,5.0
4378,Sexy Beast,2000,Crime Drama,sexy beast crime drama,3.7142857142857144,14.0
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der)",2000,Drama Romance,princess und die drama romance,3.857142857142857,7.0
4383,"Crimson Rivers, The (Rivières pourpres, Les)",2000,Crime Drama Mystery Thriller,crimson crime drama mystery thriller,3.5,5.0
4386,Cats & Dogs,2001,Children Comedy,cats dogs children comedy,2.8181818181818183,11.0
4387,Kiss of the Dragon,2001,Action,kiss dragon action,3.7777777777777777,9.0
4388,Scary Movie 2,2001,Comedy,scary movie comedy,2.6538461538461537,26.0
4396,"Cannonball Run, The",1981,Action Comedy,cannonball action comedy,2.75,10.0
4406,"Man Who Shot Liberty Valance, The",1962,Crime Drama Western,man shot liberty crime drama western,4.4,5.0
4427,"Lion in Winter, The",1968,Drama,lion drama,3.6666666666666665,9.0
4437,Suspiria,1977,Horror,suspiria horror,3.9375,8.0
4446,Final Fantasy: The Spirits Within,2001,Adventure Animation Fantasy Sci-Fi,final spirits within adventure animation fantasy,3.3548387096774195,31.0
4447,Legally Blonde,2001,Comedy Romance,legally blonde comedy romance,3.15625,64.0
4448,"Score, The",2001,Action Drama,action drama,3.55,20.0
4450,Bully,2001,Crime Drama Thriller,bully crime drama thriller,3.642857142857143,7.0
4452,Made,2001,Comedy,made comedy,2.6666666666666665,6.0
4464,"Accidental Tourist, The",1988,Comedy Drama Romance,accidental comedy drama romance,3.6,5.0
4465,"Accused, The",1988,Drama,drama,3.7,5.0
4467,"Adventures of Baron Munchausen, The",1988,Adventure Comedy Fantasy,adventures baron adventure comedy fantasy,3.769230769230769,13.0
4474,Beaches,1988,Comedy Drama Musical,beaches comedy drama musical,2.9,5.0
4477,Big Top Pee-Wee,1988,Adventure Children Comedy,big top adventure children comedy,1.9375,8.0
4487,Cocktail,1988,Drama Romance,cocktail drama romance,2.9545454545454546,11.0
4489,Coming to America,1988,Comedy Romance,coming america comedy romance,3.4583333333333335,24.0
4498,"Dead Pool, The",1988,Action Crime Thriller,dead action crime thriller,3.0,6.0
4499,Dirty Rotten Scoundrels,1988,Comedy,dirty rotten scoundrels comedy,4.125,16.0
4508,Gorillas in the Mist,1988,Drama,gorillas mist drama,3.5,8.0
4509,"Great Outdoors, The",1988,Comedy,great comedy,2.9,5.0
4519,"Land Before Time, The",1988,Adventure Animation Children Fantasy,land adventure animation children fantasy,3.3333333333333335,9.0
4526,My Stepmother Is an Alien,1988,Comedy Romance Sci-Fi,stepmother alien comedy romance,3.1,5.0
4544,Short Circuit 2,1988,Comedy Sci-Fi,short circuit comedy,2.9,5.0
4545,Short Circuit,1986,Comedy Sci-Fi,short circuit comedy,3.275,20.0
4546,"Vanishing, The (Spoorloos)",1988,Drama Thriller,drama thriller,3.9166666666666665,6.0
4553,They Live,1988,Action Sci-Fi Thriller,live action thriller,3.7222222222222223,9.0
4558,Twins,1988,Comedy,twins comedy,2.4642857142857144,14.0
4564,Always,1989,Drama Fantasy Romance,always drama fantasy romance,2.8333333333333335,6.0
4571,Bill & Ted's Excellent Adventure,1989,Adventure Comedy Sci-Fi,bill excellent adventure adventure comedy,3.7,45.0
4587,Earth Girls Are Easy,1988,Comedy Musical Sci-Fi,earth girls easy comedy musical,2.25,8.0
4591,Erik the Viking,1989,Adventure Comedy Fantasy,erik viking adventure comedy fantasy,3.0,5.0
4616,Lean on Me,1989,Drama,lean drama,3.5,6.0
4621,Look Who's Talking,1989,Comedy Romance,look talking comedy romance,2.388888888888889,18.0
4623,Major League,1989,Comedy,major league comedy,3.575,20.0
4638,Jurassic Park III,2001,Action Adventure Sci-Fi Thriller,jurassic park iii action adventure thriller,2.8472222222222223,36.0
4639,America's Sweethearts,2001,Comedy Romance,sweethearts comedy romance,2.5833333333333335,18.0
4641,Ghost World,2001,Comedy Drama,ghost world comedy drama,3.5,34.0
4642,Hedwig and the Angry Inch,2000,Comedy Drama Musical,hedwig angry inch comedy drama musical,4.181818181818182,11.0
4643,Planet of the Apes,2001,Action Adventure Drama Sci-Fi,planet apes action adventure drama,2.7448979591836733,49.0
4649,Wet Hot American Summer,2001,Comedy,wet hot american summer comedy,3.642857142857143,7.0
4654,Road House,1989,Action Drama,road house action drama,2.7857142857142856,7.0
4676,Troop Beverly Hills,1989,Comedy,troop beverly hills comedy,1.9166666666666667,6.0
4677,Turner & Hooch,1989,Comedy Crime,turner hooch comedy crime,3.0384615384615383,13.0
4678,UHF,1989,Comedy,uhf comedy,3.4444444444444446,9.0
4679,Uncle Buck,1989,Comedy,uncle buck comedy,2.8846153846153846,13.0
4681,"War of the Roses, The",1989,Comedy Drama,war comedy drama,3.642857142857143,7.0
4700,"Princess Diaries, The",2001,Children Comedy Romance,princess children comedy romance,3.037037037037037,27.0
4701,Rush Hour 2,2001,Action Comedy,rush hour action comedy,3.370967741935484,31.0
4713,Altered States,1980,Drama Sci-Fi,altered states drama,3.5714285714285716,7.0
4718,American Pie 2,2001,Comedy,american pie comedy,3.066666666666667,45.0
4719,Osmosis Jones,2001,Action Animation Comedy Crime Drama Romance Thriller,osmosis jones action animation comedy crime drama romance thriller,2.625,8.0
4720,"Others, The",2001,Drama Horror Mystery Thriller,drama horror mystery thriller,3.6272727272727274,55.0
4728,Rat Race,2001,Comedy,rat race comedy,3.0555555555555554,18.0
4732,Bubble Boy,2001,Comedy,bubble boy comedy,1.8888888888888888,9.0
4734,Jay and Silent Bob Strike Back,2001,Adventure Comedy,jay silent bob strike back adventure comedy,3.161764705882353,34.0
4735,Ghosts of Mars,2001,Horror Sci-Fi Thriller,ghosts mars horror thriller,2.6,5.0
4741,Together (Tillsammans),2000,Comedy Drama Romance,together comedy drama romance,3.7142857142857144,7.0
4744,Jeepers Creepers,2001,Horror,jeepers creepers horror,2.5,7.0
4748,3 Ninjas,1992,Action Children Comedy,ninjas action children comedy,2.0833333333333335,6.0
4754,"Wicker Man, The",1973,Drama Horror Mystery Thriller,wicker drama horror mystery thriller,3.9166666666666665,6.0
4774,Big Trouble,2002,Comedy Crime,big trouble comedy crime,2.1666666666666665,6.0
4776,Training Day,2001,Crime Drama Thriller,training day crime drama thriller,3.7941176470588234,51.0
4787,Little Man Tate,1991,Drama,little man tate drama,3.35,10.0
4799,"It's a Mad, Mad, Mad, Mad World",1963,Action Adventure Comedy Crime,mad world action adventure comedy crime,3.25,10.0
4812,SpaceCamp,1986,Adventure Sci-Fi,spacecamp adventure,2.1666666666666665,6.0
4814,Don't Say a Word,2001,Thriller,say word thriller,2.5,5.0
4815,Hearts in Atlantis,2001,Drama,hearts atlantis drama,2.9166666666666665,6.0
4816,Zoolander,2001,Comedy,zoolander comedy,3.509259259259259,54.0
4821,Joy Ride,2001,Adventure Thriller,joy ride adventure thriller,3.1,5.0
4823,Serendipity,2001,Comedy Romance,serendipity comedy romance,3.14,25.0
4844,Bandits,2001,Comedy Crime Romance,bandits comedy crime romance,2.6666666666666665,6.0
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau),1993,Action Comedy,iron monkey nin wong tit action comedy,3.5,5.0
4848,Mulholland Drive,2001,Crime Drama Film-Noir Mystery Thriller,mulholland drive crime drama mystery thriller,3.843137254901961,51.0
4855,Dirty Harry,1971,Action Crime Thriller,dirty harry action crime thriller,3.775,20.0
4857,Fiddler on the Roof,1971,Drama Musical,fiddler roof drama musical,3.8125,8.0
4865,From Hell,2001,Crime Horror Mystery Thriller,hell crime horror mystery thriller,3.65,20.0
4866,"Last Castle, The",2001,Action,last action,2.8125,8.0
4867,Riding in Cars with Boys,2001,Comedy Drama,riding cars boys comedy drama,3.1,5.0
4873,Waking Life,2001,Animation Drama Fantasy,waking life animation drama fantasy,3.6842105263157894,19.0
4874,K-PAX,2001,Drama Fantasy Mystery Sci-Fi,drama fantasy mystery,3.484848484848485,33.0
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts),2001,Horror Thriller,thirteen ghosts horror thriller,2.4583333333333335,12.0
4878,Donnie Darko,2001,Drama Mystery Sci-Fi Thriller,donnie darko drama mystery thriller,3.981651376146789,109.0
4880,Life as a House,2001,Drama,life house drama,3.888888888888889,9.0
4881,"Man Who Wasn't There, The",2001,Crime Drama,man crime drama,3.735294117647059,17.0
4886,"Monsters, Inc.",2001,Adventure Animation Children Comedy Fantasy,adventure animation children comedy fantasy,3.871212121212121,132.0
4887,"One, The",2001,Action Sci-Fi Thriller,action thriller,2.75,14.0
4889,Heist,2001,Crime Drama,heist crime drama,3.4285714285714284,7.0
4890,Shallow Hal,2001,Comedy Fantasy Romance,shallow hal comedy fantasy romance,3.032258064516129,31.0
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone),2001,Adventure Children Fantasy,harry potter stone harry potter adventure children fantasy,3.7616822429906542,107.0
4899,Black Knight,2001,Adventure Comedy Fantasy,black knight adventure comedy fantasy,2.1875,8.0
4900,Out Cold,2001,Comedy,cold comedy,3.0,5.0
4901,Spy Game,2001,Action Crime Drama Thriller,spy game action crime drama thriller,3.4814814814814814,27.0
4902,"Devil's Backbone, The (Espinazo del diablo, El)",2001,Drama Fantasy Horror Thriller War,del drama fantasy horror thriller war,3.35,10.0
4903,In the Bedroom,2001,Drama,bedroom drama,3.0,10.0
4914,Breathless (À bout de souffle),1960,Crime Drama Romance,breathless bout de crime drama romance,3.9375,8.0
4915,"Beastmaster, The",1982,Action Adventure Fantasy,action adventure fantasy,2.8,5.0
4921,Little Women,1933,Drama Romance,little women drama romance,4.0,5.0
4936,Fame,1980,Drama Musical,fame drama musical,3.3333333333333335,9.0
4941,Flash Gordon,1980,Action Adventure Sci-Fi,flash gordon action adventure,3.1875,8.0
4951,Lord of the Flies,1990,Adventure Drama Thriller,lord flies adventure drama thriller,3.4285714285714284,7.0
4954,Ocean's Eleven (a.k.a. Ocean's 11),1960,Comedy Crime,eleven comedy crime,3.6363636363636362,11.0
4958,Behind Enemy Lines,2001,Action Drama War,behind enemy lines action drama war,3.25,20.0
4963,Ocean's Eleven,2001,Crime Thriller,eleven crime thriller,3.8445378151260505,119.0
4967,No Man's Land,2001,Drama War,land drama war,4.1923076923076925,13.0
4971,Moscow on the Hudson,1984,Comedy Drama,moscow hudson comedy drama,3.1,5.0
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le)",2001,Comedy Romance,amelie destin comedy romance,4.183333333333334,120.0
4974,Not Another Teen Movie,2001,Comedy,another teen movie comedy,2.5714285714285716,14.0
4975,Vanilla Sky,2001,Mystery Romance Sci-Fi Thriller,vanilla sky mystery romance thriller,3.4204545454545454,44.0
4978,Lantana,2001,Drama Mystery Thriller,lantana drama mystery thriller,3.8333333333333335,6.0
4979,"Royal Tenenbaums, The",2001,Comedy Drama,royal comedy drama,3.6838235294117645,68.0
4980,Bill & Ted's Bogus Journey,1991,Adventure Comedy Fantasy Sci-Fi,bill bogus journey adventure comedy fantasy,3.075,20.0
4989,How High,2001,Comedy,high comedy,2.9444444444444446,9.0
4990,Jimmy Neutron: Boy Genius,2001,Adventure Animation Children Comedy,jimmy boy genius adventure animation children comedy,3.2,5.0
4992,Kate & Leopold,2001,Comedy Romance,kate leopold comedy romance,3.2058823529411766,17.0
4993,"Lord of the Rings: The Fellowship of the Ring, The",2001,Adventure Fantasy,lord fellowship adventure fantasy,4.106060606060606,198.0
4994,"Majestic, The",2001,Comedy Drama Romance,comedy drama romance,3.5,10.0
4995,"Beautiful Mind, A",2001,Drama Romance,beautiful drama romance,4.0,123.0
5004,"Party, The",1968,Comedy,comedy,3.5,7.0
5008,Witness for the Prosecution,1957,Drama Mystery Thriller,witness prosecution drama mystery thriller,4.388888888888889,9.0
5009,Ali,2001,Drama,ali drama,3.0,8.0
5010,Black Hawk Down,2001,Action Drama War,black hawk action drama war,3.81,50.0
5013,Gosford Park,2001,Comedy Drama Mystery,gosford park comedy drama mystery,3.7037037037037037,27.0
5014,I Am Sam,2001,Drama,sam drama,3.764705882352941,17.0
5015,Monster's Ball,2001,Drama Romance,ball drama romance,3.3055555555555554,18.0
5016,"Shipping News, The",2001,Drama,shipping drama,3.0,6.0
5025,Orange County,2002,Comedy,orange county comedy,2.6333333333333333,15.0
5026,"Brotherhood of the Wolf (Pacte des loups, Le)",2001,Action Mystery Thriller,brotherhood wolf des action mystery thriller,3.8214285714285716,14.0
5027,Another 48 Hrs.,1990,Action Comedy Crime Drama Thriller,another action comedy crime drama thriller,3.0,5.0
5039,Dragonslayer,1981,Action Adventure Fantasy,dragonslayer action adventure fantasy,4.083333333333333,6.0
5040,Conan the Destroyer,1984,Action Adventure Fantasy,conan destroyer action adventure fantasy,3.125,8.0
5047,Kung Pow: Enter the Fist,2002,Action Comedy,kung enter fist action comedy,3.2222222222222223,9.0
5048,Snow Dogs,2002,Adventure Children Comedy,snow dogs adventure children comedy,2.3333333333333335,6.0
5049,48 Hrs.,1982,Action Comedy Crime Drama,action comedy crime drama,3.590909090909091,11.0
5055,Dragon: The Bruce Lee Story,1993,Action Drama,bruce lee story action drama,2.8125,8.0
5060,M*A*S*H (a.k.a. MASH),1970,Comedy Drama War,comedy drama war,3.9347826086956523,46.0
5064,The Count of Monte Cristo,2002,Action Adventure Drama Thriller,count monte cristo action adventure drama thriller,3.828125,32.0
5065,"Mothman Prophecies, The",2002,Drama Fantasy Horror Mystery Thriller,mothman drama fantasy horror mystery thriller,3.076923076923077,13.0
5066,"Walk to Remember, A",2002,Drama Romance,walk drama romance,3.5,14.0
5072,Metropolis,2001,Animation Sci-Fi,metropolis animation,3.9615384615384617,13.0
5080,Slackers,2002,Comedy,slackers comedy,2.6,5.0
5081,Birthday Girl,2001,Drama Romance,birthday girl drama romance,2.8,5.0
5092,Big Fat Liar,2002,Children Comedy,big fat liar children comedy,3.0,5.0
5093,Collateral Damage,2002,Action Thriller,collateral damage action thriller,2.7777777777777777,9.0
5094,Rollerball,2002,Action Sci-Fi,rollerball action,1.7857142857142858,7.0
5103,"Sandlot, The",1993,Children Comedy Drama,children comedy drama,3.4375,24.0
5106,Crossroads,2002,Comedy Musical Romance,crossroads comedy musical romance,2.0714285714285716,7.0
5107,Hart's War,2002,Drama War,war drama war,3.1,5.0
5108,John Q,2002,Crime Drama Thriller,john q crime drama thriller,2.909090909090909,11.0
5110,Super Troopers,2001,Comedy Crime Mystery,super troopers comedy crime mystery,3.6041666666666665,24.0
5128,Queen of the Damned,2002,Fantasy Horror,queen damned fantasy horror,2.3636363636363638,11.0
5135,Monsoon Wedding,2001,Comedy Romance,monsoon wedding comedy romance,3.8333333333333335,12.0
5139,"Bad News Bears, The",1976,Comedy,bad news comedy,3.2777777777777777,9.0
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D),2000,Animation Fantasy Horror Sci-Fi,vampire hunter bloodlust hantâ animation fantasy horror,3.111111111111111,9.0
5151,40 Days and 40 Nights,2002,Comedy Romance,days nights comedy romance,3.0,18.0
5152,We Were Soldiers,2002,Action Drama War,soldiers action drama war,3.3333333333333335,18.0
5159,Ferngully: The Last Rainforest,1992,Animation Children Comedy Musical,last rainforest animation children comedy musical,3.142857142857143,7.0
5171,"Time Machine, The",2002,Action Adventure Sci-Fi,time action adventure,2.8636363636363638,22.0
5218,Ice Age,2002,Adventure Animation Children Comedy,ice age adventure animation children comedy,3.6882352941176473,85.0
5219,Resident Evil,2002,Action Horror Sci-Fi Thriller,resident evil action horror thriller,3.0833333333333335,30.0
5220,Showtime,2002,Action Comedy,showtime action comedy,2.4,10.0
5225,And Your Mother Too (Y tu mamá también),2001,Drama Romance,mother tu mamá drama romance,3.9523809523809526,21.0
5247,Smokey and the Bandit,1977,Action Comedy,smokey bandit action comedy,2.7222222222222223,9.0
5254,Blade II,2002,Action Horror Thriller,blade ii action horror thriller,3.2058823529411766,34.0
5265,Death to Smoochy,2002,Comedy Crime Drama,death smoochy comedy crime drama,3.3181818181818183,11.0
5266,Panic Room,2002,Thriller,panic room thriller,3.0,37.0
5267,"Rookie, The",2002,Drama,drama,3.2916666666666665,12.0
5283,National Lampoon's Van Wilder,2002,Comedy,national van wilder comedy,2.909090909090909,22.0
5291,Rashomon (Rashômon),1950,Crime Drama Mystery,rashomon crime drama mystery,3.9444444444444446,18.0
5292,Slap Shot,1977,Comedy,slap shot comedy,3.857142857142857,7.0
5293,Changing Lanes,2002,Drama Thriller,changing lanes drama thriller,3.3333333333333335,9.0
5294,Frailty,2001,Crime Drama Thriller,frailty crime drama thriller,3.8636363636363638,11.0
5296,"Sweetest Thing, The",2002,Comedy Romance,sweetest comedy romance,2.9,10.0
5298,Human Nature,2001,Comedy Romance,human nature comedy romance,3.5,5.0
5299,My Big Fat Greek Wedding,2002,Comedy Romance,big fat greek wedding comedy romance,3.2666666666666666,60.0
5303,Joe Versus the Volcano,1990,Comedy Romance,joe versus volcano comedy romance,3.4285714285714284,7.0
5308,Three Men and a Baby,1987,Comedy,three men baby comedy,2.8157894736842106,19.0
5309,Three Men and a Little Lady,1990,Comedy Romance,three men little lady comedy romance,2.5625,8.0
5312,Murder by Numbers,2002,Crime Thriller,murder numbers crime thriller,2.857142857142857,7.0
5313,The Scorpion King,2002,Action Adventure Fantasy Thriller,scorpion king action adventure fantasy thriller,2.2954545454545454,22.0
5316,Enigma,2001,Romance Thriller,enigma romance thriller,3.142857142857143,7.0
5319,Nine Queens (Nueve reinas),2000,Crime Thriller,nine queens crime thriller,3.5,6.0
5323,Jason X,2002,Horror Sci-Fi Thriller,jason x horror thriller,1.1875,8.0
5325,Dogtown and Z-Boyz,2001,Documentary,dogtown documentary,3.7857142857142856,7.0
5329,"Salton Sea, The",2002,Crime Drama Thriller,salton crime drama thriller,3.35,10.0
5339,Husbands and Wives,1992,Comedy Drama,husbands wives comedy drama,3.9166666666666665,6.0
5349,Spider-Man,2002,Action Adventure Sci-Fi Thriller,action adventure thriller,3.540983606557377,122.0
5363,"New Guy, The",2002,Comedy,new comedy,2.5,9.0
5364,Unfaithful,2002,Drama Thriller,unfaithful drama thriller,3.5,7.0
5377,About a Boy,2002,Comedy Drama Romance,boy comedy drama romance,3.715909090909091,44.0
5378,Star Wars: Episode II - Attack of the Clones,2002,Action Adventure Sci-Fi IMAX,star episode ii attack clones action adventure imax,3.157608695652174,92.0
5379,"Believer, The",2001,Drama,drama,4.25,6.0
5380,"Importance of Being Earnest, The",2002,Comedy Drama Romance,importance comedy drama romance,3.85,10.0
5388,Insomnia,2002,Action Crime Drama Mystery Thriller,insomnia action crime drama mystery thriller,3.303030303030303,33.0
5400,"Sum of All Fears, The",2002,Drama Thriller,sum drama thriller,2.9705882352941178,17.0
5401,Undercover Brother,2002,Comedy,undercover brother comedy,1.8333333333333333,9.0
5418,"Bourne Identity, The",2002,Action Mystery Thriller,bourne action mystery thriller,3.8169642857142856,112.0
5419,Scooby-Doo,2002,Adventure Children Comedy Fantasy Mystery,adventure children comedy fantasy mystery,2.8529411764705883,17.0
5420,Windtalkers,2002,Action Drama War,windtalkers action drama war,2.875,8.0
5421,"Dangerous Lives of Altar Boys, The",2002,Drama,dangerous lives altar drama,3.5,6.0
5434,"Sorry, Wrong Number",1948,Drama Film-Noir Thriller,wrong number drama thriller,3.8,5.0
5444,Lilo & Stitch,2002,Adventure Animation Children Sci-Fi,lilo stitch adventure animation children,3.810344827586207,29.0
5445,Minority Report,2002,Action Crime Mystery Sci-Fi Thriller,minority report action crime mystery thriller,3.6375,120.0
5446,Rabbit-Proof Fence,2002,Adventure Drama,fence adventure drama,3.642857142857143,7.0
5449,Mr. Deeds,2002,Comedy Romance,deeds comedy romance,2.909090909090909,22.0
5450,Lovely & Amazing,2001,Comedy Drama Romance,lovely amazing comedy drama romance,3.2,5.0
5451,Pumpkin,2002,Comedy Drama Romance,pumpkin comedy drama romance,3.0,5.0
5452,Look Who's Talking Now,1993,Children Comedy Romance,look talking children comedy romance,1.5833333333333333,6.0
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2),2002,Action Comedy Sci-Fi,men black ii mib action comedy,2.959016393442623,61.0
5463,Reign of Fire,2002,Action Adventure Fantasy,reign fire action adventure fantasy,2.7222222222222223,18.0
5464,Road to Perdition,2002,Crime Drama,road perdition crime drama,3.520408163265306,49.0
5478,Eight Legged Freaks,2002,Action Comedy Horror Sci-Fi,eight legged freaks action comedy horror,2.75,8.0
5479,K-19: The Widowmaker,2002,Action Adventure Drama Thriller,widowmaker action adventure drama thriller,3.5,6.0
5480,Stuart Little 2,2002,Children Comedy,stuart little children comedy,2.6,5.0
5481,Austin Powers in Goldmember,2002,Comedy,austin powers goldmember comedy,2.8461538461538463,65.0
5500,Top Secret!,1984,Comedy,top comedy,4.2,10.0
5501,"Master of Disguise, The",2002,Comedy Mystery,master comedy mystery,1.8571428571428572,7.0
5502,Signs,2002,Horror Sci-Fi Thriller,signs horror thriller,3.1666666666666665,63.0
5504,Spy Kids 2: The Island of Lost Dreams,2002,Adventure Children,spy kids island lost dreams adventure children,2.2142857142857144,7.0
5505,"Good Girl, The",2002,Comedy Drama,good comedy drama,3.2083333333333335,12.0
5507,xXx,2002,Action Crime Thriller,xxx action crime thriller,2.7708333333333335,24.0
5508,24 Hour Party People,2002,Comedy Drama Musical,hour party people comedy drama musical,3.5714285714285716,7.0
5524,Blue Crush,2002,Adventure Drama Romance,blue crush adventure drama romance,2.6875,8.0
5528,One Hour Photo,2002,Drama Thriller,one hour photo drama thriller,3.473684210526316,19.0
5530,Simone (S1m0ne),2002,Comedy Drama Fantasy Sci-Fi,simone comedy drama fantasy,2.142857142857143,7.0
5540,Clash of the Titans,1981,Action Adventure Fantasy Romance,clash titans action adventure fantasy romance,3.611111111111111,9.0
5541,Hot Shots!,1991,Action Comedy Romance War,hot action comedy romance war,3.1333333333333333,15.0
5548,Down and Out in Beverly Hills,1986,Comedy,beverly hills comedy,3.0,5.0
5553,Stakeout,1987,Comedy Crime Romance Thriller,stakeout comedy crime romance thriller,3.0,8.0
5568,Johnny Dangerously,1984,Comedy,johnny dangerously comedy,2.857142857142857,7.0
5570,Thesis (Tesis),1996,Drama Horror Thriller,thesis drama horror thriller,3.9,5.0
5572,Barbershop,2002,Comedy,barbershop comedy,2.7142857142857144,7.0
5573,Stealing Harvard,2002,Comedy Crime,stealing harvard comedy crime,2.2857142857142856,7.0
5574,"Transporter, The",2002,Action Crime,action crime,3.519230769230769,26.0
5577,Igby Goes Down,2002,Comedy Drama,igby goes comedy drama,3.6666666666666665,12.0
5582,Captain Ron,1992,Adventure Comedy,captain ron adventure comedy,2.6875,8.0
5585,Ernest Scared Stupid,1991,Comedy,ernest scared stupid comedy,2.0833333333333335,6.0
5608,"Das Experiment (Experiment, The)",2001,Drama Thriller,das experiment drama thriller,3.8636363636363638,11.0
5617,Secretary,2002,Comedy Drama Romance,secretary comedy drama romance,3.9,25.0
5618,Spirited Away (Sen to Chihiro no kamikakushi),2001,Adventure Animation Fantasy,spirited away chihiro adventure animation fantasy,4.155172413793103,87.0
5620,Sweet Home Alabama,2002,Comedy Romance,sweet home alabama comedy romance,3.0535714285714284,28.0
5621,"Tuxedo, The",2002,Action Comedy,action comedy,2.5,10.0
5628,Wasabi,2001,Action Comedy Crime Drama Thriller,wasabi action comedy crime drama thriller,3.5,5.0
5630,Red Dragon,2002,Crime Mystery Thriller,red dragon crime mystery thriller,3.435483870967742,31.0
5632,Bloody Sunday,2002,Drama,bloody sunday drama,3.6,5.0
5650,Strange Brew,1983,Comedy,strange brew comedy,3.5454545454545454,11.0
5665,Knockaround Guys,2002,Action Comedy Crime,knockaround guys action comedy crime,2.5,5.0
5666,"Rules of Attraction, The",2002,Comedy Drama Romance Thriller,rules comedy drama romance thriller,3.6,5.0
5669,Bowling for Columbine,2002,Documentary,bowling columbine documentary,3.7758620689655173,58.0
5673,Punch-Drunk Love,2002,Comedy Drama Romance,love comedy drama romance,3.621212121212121,33.0
5679,"Ring, The",2002,Horror Mystery Thriller,horror mystery thriller,3.202127659574468,47.0
5690,Grave of the Fireflies (Hotaru no haka),1988,Animation Drama War,grave fireflies animation drama war,4.15625,16.0
5693,Saturday Night Fever,1977,Comedy Drama Romance,saturday night fever comedy drama romance,3.3181818181818183,11.0
5747,Gallipoli,1981,Drama War,gallipoli drama war,4.285714285714286,7.0
5782,"Professional, The (Le professionnel)",1981,Action Drama Thriller,action drama thriller,3.8684210526315788,19.0
5784,Ghost Ship,2002,Horror,ghost ship horror,2.5,9.0
5785,Jackass: The Movie,2002,Action Comedy Documentary,movie action comedy documentary,3.5,17.0
5791,Frida,2002,Drama Romance,frida drama romance,3.78125,16.0
5792,Roger Dodger,2002,Comedy Drama,roger dodger comedy drama,3.6666666666666665,6.0
5796,Casino Royale,1967,Action Adventure Comedy,casino royale action adventure comedy,2.5,5.0
5803,I Spy,2002,Action Adventure Comedy Crime,spy action adventure comedy crime,2.5,7.0
5804,"Santa Clause 2, The",2002,Children Comedy Fantasy Romance,santa clause children comedy fantasy romance,2.3,5.0
5810,8 Mile,2002,Drama,mile drama,3.292682926829268,41.0
5812,Far from Heaven,2002,Drama Romance,far heaven drama romance,3.8636363636363638,11.0
5816,Harry Potter and the Chamber of Secrets,2002,Adventure Fantasy,harry potter chamber secrets adventure fantasy,3.5980392156862746,102.0
